0,0
0,91.0658
0,91.2254
0,92.3471
2,89.1268
0,90.3353
0,90.3141
1,91.0497
2,90.7848
3,90.0692
0,90.0407
1,90.7465
0,90.0003
2,89.9383
3,90.0427
1,90.2823
3,90.0355
0,90.0233
0,89.6442
1,89.9425
2,90.1456
2,90.1537
1,89.9535
3,90.0018
0,89.9415
4,89.6069
2,90.1007
1,89.9149
0,89.8849
4,88.9232
3,89.902
3,90.1376
2,90.1183
4,89.2834
1,90.1573
0,89.7973
--
0,0
0,90.308
0,91.6707
0,91.2733
0,90.1839
0,89.9914
2,90.0543
1,89.5188
3,90.0841
1,89.9259
0,90.8566
2,90.0461
2,89.7837
0,91.2998
1,89.9708
3,89.9508
3,89.793
0,90.0625
0,91.7883
1,89.9781
2,89.9307
4,90.3539
1,89.701
3,90.0691
0,87.7643
2,90.2791
4,90.3951
2,90.3068
0,96.0667
1,89.6003
3,89.9588
3,89.942
0,78.1545
2,90.3123
0,96.3663
4,90.5557
1,89.523
--
0,0
0,90.6462
0,65.6319
0,90.5608
0,89.8917
2,90.4881
0,64.6909
1,90.1841
3,88.6383
0,90.2232
0,90.1344
3,90.0392
1,90.2458
0,58.4864
5,90.7737
2,90.4693
4,90.1656
5,90.4247
0,56.0639
3,90.5821
2,90.0246
4,90.1051
1,90.2948
4,89.8316
1,89.6703
0,64.4192
2,90.1297
5,90.4247
3,90.6004
4,89.9771
5,90.4247
1,90.2349
0,71.109
2,89.9455
3,90.6468
1,90.1687
5,90.2903
4,89.8805
0,76.141
3,90.6262
2,89.9455
0,90.6747
0,91.0346
0,79.5344
3,90.4783
2,90.0174
5,90.2903
4,89.9239
1,90.1045
--
0,91.867
1,90.5234
2,90.4755
0,88.9609
1,89.5299
2,90.1742
0,85.181
0,93.8862
0,89.77
3,89.5285
0,89.7845
5,89.7239
4,78.7891
1,89.9637
2,90.201
0,89.938
5,89.5787
0,89.5407
3,91.3954
4,73.3856
1,90.2047
2,90.2344
0,90.1487
6,89.2852
1,89.9438
4,68.3192
5,89.6773
2,89.7146
3,89.4631
3,90.311
2,90.1279
0,90.1647
4,63.1345
6,89.2852
5,89.9259
1,90.0135
0,90.7027
3,90.0406
1,89.8156
0,89.9635
2,90.0861
4,56.8013
5,89.8853
6,90.0772
0,90.1513
2,89.9914
6,90.4447
5,90.1042
4,48.7504
1,89.8156
7,90.7027
3,90.0986
--
0,0
0,92.6679
0,162.632
0,87.4588
0,89.8375
0,24.9648
3,90.7989
1,90.7067
0,89.5281
2,90.8426
0,89.2553
3,89.9491
0,89.7574
4,89.3357
2,90.2289
0,52.4592
5,89.907
1,90.7067
2,90.1556
6,89.7574
0,88.6132
1,89.5334
3,90.0564
0,115.684
5,89.9406
4,89.4574
2,89.7084
7,88.3621
6,89.4344
3,90.2129
4,89.8205
0,67.0095
5,90.4973
1,90.1138
2,90.0191
7,88.3127
3,90.2616
4,90.0587
0,64.8031
5,90.3328
6,89.7256
1,90.0593
2,90.1554
1,89.9051
3,89.8404
7,89.0352
4,90.0523
0,117.619
5,90.2857
6,89.6666
5,90.3408
4,90.008
0,89.6221
2,89.9602
0,117.646
3,89.8927
7,88.9678
1,89.9565
6,89.5633
--
0,0
0,89.4648
0,90.8826
0,16.6378
0,90.447
0,89.0424
4,89.8953
2,90.4254
0,143.788
0,89.7302
1,90.2768
3,90.2216
0,122.602
4,90.0351
2,90.0312
3,90.0701
5,90.2935
1,90.1863
3,90.1962
5,90.2031
1,90.1979
0,62.8746
2,89.6124
4,90.2059
5,88.6453
4,88.0254
3,90.0751
0,62.8746
1,88.5653
2,90.135
0,83.5447
2,89.0877
5,90.9039
3,90.1499
1,87.8322
0,62.8746
4,94.1902
5,88.9908
1,87.8322
3,90.1499
6,81.1874
2,89.3719
4,94.1902
0,62.8746
4,96.0832
2,89.7469
0,62.8746
3,89.8042
6,81.2931
1,87.8322
5,89.1495
--
0,103.899
1,89.9719
0,108.122
0,100.621
0,85.7505
1,91.4281
3,82.5186
2,101.195
0,80.9474
1,91.038
3,88.8027
1,93.1249
0,96.5388
2,80.0088
0,94.4313
3,89.6271
2,133.143
1,92.9351
2,51.7307
0,87.5329
3,88.7544
1,92.751
0,104.284
3,88.2044
1,87.6888
0,90.9885
2,55.9657
0,89.951
3,87.6529
2,36.5959
1,88.6587
4,104.284
--
0,88.8838
1,2.00206
2,90.623
2,90.623
0,92.4342
1,19.6395
0,89.8477
0,84.9786
2,90.623
1,131.555
0,89.8137
0,83.4534
4,88.0983
3,92.4342
4,85.9499
5,82.4259
1,43.1789
2,96.7306
0,93.2515
3,88.4135
4,85.9499
5,82.4259
3,93.4798
2,97.1829
1,39.6324
0,85.0126
0,95.6585
2,97.0719
3,95.0202
1,55.9625
5,95.2614
4,83.1389
3,84.4305
4,83.1389
0,96.1475
1,57.063
2,96.9833
5,94.6154
5,94.6154
0,121.639
4,95.5383
0,96.5872
2,96.9833
3,95.6244
1,50.477
--
0,0
1,0
0,125.426
1,1.44181
0,54.0777
1,27.6031
3,70.6922
2,125.426
0,102.885
2,98.0354
3,79.5896
1,101.308
4,82.4247
3,85.0165
4,95.4959
1,101.007
2,96.1429
2,92.9656
1,104.61
3,87.3785
4,95.2372
0,90.9836
4,94.4071
3,87.7739
1,106.817
2,92.7809
3,88.6215
2,93.2429
1,106.817
5,69.3355
4,86.3124
2,93.9717
3,89.2148
1,106.817
5,70.6378
4,93.4867
--
0,0
0,81.354
0,100.842
0,128.664
1,84.5576
0,106.242
0,78.425
2,55.5236
0,114.285
1,84.9391
1,87.7653
2,125.784
0,70.99
3,81.9952
1,89.7597
3,87.893
2,76.1075
0,76.8956
3,88.8394
2,84.6057
1,92.058
0,79.5506
2,87.3911
3,90.6833
1,92.1231
0,79.5506
2,88.6853
3,89.3163
1,91.7567
0,79.5506
--
0,89.4885
0,81.2504
0,0
0,99.7388
0,89.4885
3,96.4414
2,93.4676
0,86.7671
1,83.2412
1,84.634
2,93.4676
0,88.1502
3,95.7856
1,85.4574
3,95.316
0,89.0352
2,93.4676
1,85.7934
0,89.5161
3,95.3115
2,93.4676
0,95.2965
2,93.4676
0,90.0299
1,85.8665
3,95.2993
4,86.8196
0,0
1,86.9675
0,89.8975
4,91.2058
3,95.0536
2,93.4676
--
0,0
0,10.4568
0,92.2183
0,62.7452
0,21.4728
1,93.807
0,92.1696
1,91.486
0,138.604
3,122.446
2,58.6887
3,98.3051
0,126.475
2,72.7274
1,90.0574
3,94.182
1,90.0266
0,120.307
2,79.2971
1,90.1375
2,84.2788
0,65.2423
3,94.5145
0,95.2422
1,90.2161
2,85.0405
3,87.0783
0,70.1908
1,89.6781
4,93.8417
3,87.2622
0,73.429
2,85.0405
--
0,0
0,92.0449
0,55.3789
0,86.762
1,89.8934
0,87.564
0,55.3789
2,88.1896
0,99.2285
0,89.96
1,87.8612
3,88.3932
0,86.9456
2,89.5575
3,91.5192
1,92.3394
5,85.6992
4,92.6401
0,138.307
2,89.4837
5,112.806
3,91.3931
1,93.3822
2,89.4837
0,42.1674
4,86.7322
3,88.6949
4,85.7939
2,89.4837
0,42.1674
5,29.9804
1,93.3822
4,83.0434
5,31.8315
2,90.1979
0,42.1674
3,88.2535
1,83.0784
0,92.9636
1,82.3102
5,36.6133
0,52.5006
4,83.4922
2,90.7951
3,88.8097
--
0,0
0,92.2825
0,149.158
0,102.411
0,6.62428
3,9.27775
0,99.3673
1,82.1469
2,93.569
0,139.362
0,91.7902
0,57.8051
6,60.4203
5,91.4411
1,104.326
0,133.914
4,90.7251
3,15.8017
2,87.5456
5,89.4768
4,95.0245
1,72.7741
2,84.1737
0,126.165
6,59.5895
3,15.0054
5,89.4768
3,14.1615
2,81.5781
0,136.867
1,107.413
4,84.5484
6,58.5307
5,89.4768
6,119.097
3,14.1615
1,107.413
0,132.146
4,85.818
2,82.2098
3,14.1615
5,89.4768
6,63.0959
2,83.4623
0,97.5316
4,86.058
6,64.2838
5,89.4768
3,14.1615
4,86.947
2,84.323
0,81.6099
--
0,0
0,24.7519
0,91.5262
0,94.0996
0,87.9803
0,85.0993
0,75.7274
2,88.2619
1,88.3447
3,79.2596
1,90.2218
0,93.0808
0,103.381
3,77.0031
2,87.7184
4,95.0767
2,87.4972
1,91.9142
0,78.8281
3,74.2756
4,95.0767
3,83.8545
0,96.3213
2,87.8341
1,88.2835
4,101.916
2,91.1366
0,89.8724
1,91.705
3,92.4497
4,101.916
1,91.2746
2,90.639
0,91.2716
3,92.7969
--
0,94.7945
1,80.5329
0,89.2716
1,87.4009
0,88.2695
0,88.5838
3,89.8469
2,89.6488
1,92.7614
0,87.6239
3,89.7786
1,91.0005
2,90.6249
0,88.3294
1,88.3537
0,87.9175
3,90.157
2,89.7125
1,88.3891
3,90.2658
0,88.0613
2,88.5601
0,91.6559
1,87.9567
3,90.1605
2,88.1113
2,87.9629
0,91.4468
3,90.0153
1,88.2385
--
0,75.6296
1,89.8891
2,88.1693
0,90.5372
0,98.2876
1,89.6429
2,90.0781
3,90.4681
0,89.6682
2,89.552
1,89.3704
3,88.7253
0,89.8077
2,89.9661
1,89.3081
3,89.1203
0,90.9186
2,90.5625
1,89.2578
3,90.6866
2,90.7913
1,89.4698
0,90.1503
0,89.7312
4,89.1904
2,89.6134
1,89.4546
3,90.8592
0,93.7284
2,89.4086
4,91.5252
3,90.7208
1,89.4532
0,96.6892
--
0,0
1,0
0,91.1625
0,61.683
0,16.9625
1,90.5009
0,48.0364
2,84.0897
0,29.8544
1,89.707
3,54.6079
2,84.0897
3,76.4908
1,90.2874
0,32.1792
4,67.6835
4,67.9006
1,91.6625
0,32.1792
2,84.0897
3,76.4908
0,64.5688
2,84.0897
3,72.4705
0,32.1792
1,85.7271
4,64.902
5,64.5688
4,64.9667
0,99.1318
