,,,,,,,,,
160.284,90.1458,92.5367,92.3596,,,,,,
153.147,90.7221,90.8402,90.6363,90.7423,90.4146,,,,
127.735,90.0886,90.2161,90.6363,90.0858,90.6461,90.3756,,,
115.498,90.0375,90.1472,90.4628,90.0551,90.5298,90.3756,91.3189,,
112.278,90.2239,90.2885,90.1114,90.5009,90.163,90.5249,91.5764,,
114.637,90.2693,90.0196,90.061,90.3403,90.0601,90.258,91.6451,,
117.05,90.1704,90.1549,90.0963,90.2959,90.0541,90.3216,90.9885,,
116.889,90.115,90.0371,90.0439,90.3504,90.0091,90.4298,91.0545,90.3874,
