0,0,177.701

0,1,90.6648
1,1,92.0089
2,1,91.0962

0,2,90.2552
1,2,90.8437
2,2,91.0031
3,2,90.3362

0,3,90.0184
1,3,90.7494
2,3,90.7097
3,3,90.0734

0,4,90.0093
1,4,90.0526
2,4,90.2601
3,4,90.0432

0,5,90.0281
1,5,90.1375
2,5,90.0574
3,5,90.036
4,5,90.3267

0,6,90.0603
1,6,90.1502
2,6,90.048
3,6,90.0043
4,6,90.3797

0,7,90.1157
1,7,90.0997
2,7,90.0857
3,7,90.0994
4,7,91.0676

0,8,90.2032
1,8,90.1177
2,8,90.1572
3,8,90.1389
4,8,90.7126

--
0,0,180

0,1,90.3521
1,1,91.9694
2,1,91.4142

0,2,90.1904
1,2,90.4878
2,2,90.079
3,2,90.0097

0,3,90.879
1,3,90.0472
2,3,90.0525
3,3,90.0925

0,4,91.3154
1,4,90.0186
2,4,90.2157
3,4,90.0395

0,5,91.7714
1,5,90.0152
2,5,90.0769
3,5,90.2027
4,5,90.0844

0,6,92.2209
1,6,90.2981
2,6,90.2807
3,6,90.0687
4,6,90.3628

0,7,96.0217
1,7,90.4
2,7,90.3097
3,7,90.0391
4,7,90.4029

0,8,96.3331
1,8,90.4774
2,8,90.3142
3,8,90.0566
4,8,90.5616
5,8,102.405

--
0,0,178.51

0,1,113.424
1,1,90.5603
2,1,90.5592
3,1,90.0977

0,2,114.925
1,2,90.1799
2,2,90.4876
3,2,91.281
4,2,90.1325
5,2,90.2227

0,3,121.166
1,3,90.24
2,3,90.4697
3,3,90.0457
4,3,90.7385
5,3,90.1661

0,4,122.47
1,4,90.2811
2,4,90.0432
3,4,90.5635
4,4,90.3892
5,4,90.1005

0,5,115.107
1,5,90.3205
2,5,90.1367
3,5,90.5969
4,5,90.3892
5,5,90.1621

0,6,108.127
1,6,90.2215
2,6,90.0539
3,6,90.6264
4,6,90.3892
5,6,90.0166

0,7,103.565
1,7,90.1627
2,7,90.0539
3,7,90.6101
4,7,90.278
5,7,90.1098

0,8,105.295
1,8,90.1047
2,8,90.0143
3,8,90.4766
4,8,90.278
5,8,90.0722
6,8,90.5782
7,8,91.0332

--
0,0,92.1711
1,0,90.4789
2,0,90.527

0,1,90.1494
1,1,90.1617
2,1,90.4718
3,1,93.4497
4,1,90.9751
5,1,94.6096

0,2,90.1796
1,2,90.1922
2,2,90.0441
3,2,90.3129
4,2,90.4454
5,2,100.718

0,3,90.0438
1,3,90.2233
2,3,90.2032
3,3,90.3843
4,3,91.3258
5,3,105.93
6,3,90.5071

0,4,90.1471
1,4,90.2755
2,4,90.0613
3,4,90.3084
4,4,90.54
5,4,111.172
6,4,90.7251

0,5,90.165
1,5,90.1342
2,5,90.0057
3,5,90.0569
4,5,90.3352
5,5,116.762
6,5,90.7251

0,6,90.0384
1,6,90.0884
2,6,90.1801
3,6,90.1039
4,6,90.0531
5,6,122.903
6,6,90.0525
7,6,90.6571

0,7,90.1441
1,7,90.0056
2,7,90.1801
3,7,90.0979
4,7,90.0867
5,7,131.134
6,7,90.4104
7,7,90.6571

--
0,0,180

0,1,160.284
1,1,90.1458
2,1,92.5367
3,1,92.3596

0,2,153.147
1,2,90.7221
2,2,90.8402
3,2,90.6363
4,2,90.7423
5,2,90.4146

0,3,127.735
1,3,90.0886
2,3,90.2161
3,3,90.6363
4,3,90.0858
5,3,90.6461
6,3,90.3756

0,4,115.498
1,4,90.0375
2,4,90.1472
3,4,90.4628
4,4,90.0551
5,4,90.5298
6,4,90.3756
7,4,91.3189

0,5,112.278
1,5,90.2239
2,5,90.2885
3,5,90.1114
4,5,90.5009
5,5,90.163
6,5,90.5249
7,5,91.5764

0,6,114.637
1,6,90.2693
2,6,90.0196
3,6,90.061
4,6,90.3403
5,6,90.0601
6,6,90.258
7,6,91.6451

0,7,117.05
1,7,90.1704
2,7,90.1549
3,7,90.0963
4,7,90.2959
5,7,90.0541
6,7,90.3216
7,7,90.9885

0,8,116.889
1,8,90.115
2,8,90.0371
3,8,90.0439
4,8,90.3504
5,8,90.0091
6,8,90.4298
7,8,91.0545
8,8,90.3874

--
0,0,180

0,1,163.35
1,1,90.9569
2,1,90.4466
3,1,90.5349
4,1,90.882

0,2,145.433
1,2,90.1186
2,2,90.2329
3,2,90.2768
4,2,90.4465
5,2,90.2822

0,3,122.347
1,3,90.0348
2,3,90.0671
3,3,90.1799
4,3,90.0401
5,3,90.2941

0,4,117.343
1,4,90.2044
2,4,90.1962
3,4,90.1995
4,4,90.3914
5,4,90.2115

0,5,117.343
1,5,92.0361
2,5,90.068
3,5,91.4859
4,5,90.1248
5,5,91.3934

0,6,117.343
1,6,94.3426
2,6,90.1678
3,6,92.2204
4,6,90.8592
5,6,90.8901
6,6,96.9634

0,7,117.343
1,7,94.3426
2,7,90.1678
3,7,92.2204
4,7,90.5196
5,7,90.9692
6,7,99.0486

0,8,117.343
1,8,96.2074
2,8,90.2086
3,8,92.2204
4,8,90.1793
5,8,90.831
6,8,98.9104

--
0,0,105.18
1,0,90.0311

0,1,100.627
1,1,91.4396
2,1,94.2113
3,1,106.444

0,2,99.2807
1,2,91.0304
2,2,97.669
3,2,101.353

0,3,96.6108
1,3,93.218
2,3,91.1771
3,3,99.9779

0,4,94.529
1,4,93.0262
2,4,90.409
3,4,132.835

0,5,92.357
1,5,92.8064
2,5,91.3018
3,5,127.011

0,6,90.9216
1,6,92.3298
2,6,91.8431
3,6,122.619
4,6,103.357

0,7,90.0104
1,7,91.2547
2,7,92.3677
3,7,142.744
4,7,103.357

--
0,0,177.997
1,0,90.6225
2,0,91.1154

0,1,160.36
1,1,90.6225
2,1,90.1743
3,1,92.5558
4,1,95.0811

0,2,129.625
1,2,90.6225
2,2,90.194
3,2,92.5558
4,2,91.8421
5,2,96.5443

0,3,136.108
1,3,96.7304
2,3,93.2737
3,3,91.6573
4,3,93.9719
5,3,97.5744

0,4,138.792
1,4,97.1761
2,4,95.0514
3,4,93.5882
4,4,93.9719
5,4,97.5744

0,5,121.448
1,5,97.0594
2,5,95.731
3,5,95.1241
4,5,96.7958
5,5,95.2641

0,6,123.651
1,6,97.1072
2,6,96.2824
3,6,95.6976
4,6,96.7958
5,6,94.7293

0,7,130.085
1,7,97.1072
2,7,96.6973
3,7,95.7711
4,7,95.5655
5,7,94.7293
6,7,124.854

--
0,0,180
1,0,180

0,1,178.369
2,1,122.188
3,1,121.675

0,2,144.323
2,2,122.188
3,2,108.364
4,2,102.286

0,3,100.371
2,3,98.3575
3,3,100.407
4,3,97.4936

0,4,100.384
2,4,96.1033
3,4,94.8396
4,4,95.3609

0,5,104.109
2,5,92.9032
3,5,92.773
4,5,95.221

0,6,106.681
2,6,92.7717
3,6,92.3897
4,6,94.5511
5,6,90.8667

0,7,106.681
2,7,93.2378
3,7,91.5254
4,7,93.9032
5,7,110.748

0,8,106.681
2,8,93.9734
3,8,90.8781
4,8,93.6458
5,8,109.216

--
0,0,180

0,1,103.453
1,1,99.7722

0,2,108.543
1,2,96.08
2,2,129.637

0,3,115.835
1,3,95.4562
2,3,125.561
3,3,104.46

0,4,109.835
1,4,92.3895
2,4,127.734
3,4,101.16

0,5,103.175
1,5,90.2502
2,5,103.682
3,5,92.3553

0,6,100.515
1,6,92.0594
2,6,95.4978
3,6,91.2561

0,7,100.515
1,7,92.1115
2,7,92.5945
3,7,90.6978

0,8,100.515
1,8,91.741
2,8,91.3011
3,8,90.6884

--
0,0,90.511

0,1,90.511
1,1,98.2133
2,1,180
3,1,99.2145

0,2,93.172
1,2,96.582
2,2,93.6053
3,2,96.2989

0,3,91.8362
1,3,95.3117
2,3,93.6053
3,3,95.7316

0,4,90.9674
1,4,94.5257
2,4,93.6053
3,4,95.2927

0,5,90.4908
1,5,94.1992
2,5,93.6053
3,5,95.2976
4,5,96.9483

0,6,90.0201
1,6,94.1677
2,6,93.6053
3,6,95.29
4,6,93.7709

0,7,90.0941
1,7,93.0811
2,7,93.6053
3,7,95.0832
4,7,91.5533
5,7,180

--
0,0,180

0,1,170.57
1,1,92.5115

0,2,158.002
1,2,94.3867
2,2,120.05
3,2,94.5765

0,3,139.512
1,3,91.6902
2,3,124.014
3,3,143.74

0,4,126.713
1,4,90.088
2,4,107.428
3,4,99.0522

0,5,120.396
1,5,90.0114
2,5,100.6
3,5,94.2802

0,6,115.065
1,6,90.1266
2,6,95.8748
3,6,94.6685

0,7,110.171
1,7,90.2093
2,7,95.0892
3,7,93.009
4,7,95.3403

0,8,106.684
1,8,90.3182
2,8,95.0892
3,8,92.7715
4,8,93.8361

--
0,0,180

0,1,125.414
1,1,92.1087
2,1,93.3181

0,2,125.414
1,2,90.0773
2,2,91.9087
3,2,92.5523

0,3,99.6628
1,3,92.2856
2,3,90.4522
3,3,91.6559
4,3,93.1555
5,3,90.0434

0,4,139.204
1,4,92.4273
2,4,90.5275
3,4,91.5562
4,4,94.4273
5,4,92.7251

0,5,138.971
1,5,93.4897
2,5,90.5275
3,5,91.4377
4,5,113.529
5,5,93.3755

0,6,138.971
1,6,93.4897
2,6,90.5275
3,6,91.3552
4,6,151.275
5,6,94.3381

0,7,138.971
1,7,97.2004
2,7,90.1953
3,7,91.8294
4,7,148.532
5,7,97.051

0,8,126.014
1,8,97.8392
2,8,90.8815
3,8,91.1821
4,8,143.221
5,8,96.4782
6,8,92.5027

--
0,0,180

0,1,149.151
1,1,92.2818
2,1,173.373
3,1,102.406

0,2,138.689
1,2,97.7179
2,2,170.942
3,2,93.4491
4,2,99.1065
5,2,91.7273
6,2,121.487

0,3,134.009
1,3,104.263
2,3,164.573
3,3,92.4062
4,3,90.4659
5,3,91.4551
6,3,119.995

0,4,126.139
1,4,107.167
2,4,165.396
3,4,95.7425
4,4,94.9488
5,4,90.6046
6,4,120.653

0,5,136.383
1,5,107.162
2,5,166.233
3,5,98.3589
4,5,95.3882
5,5,90.6046
6,5,121.531

0,6,131.634
1,6,107.162
2,6,166.233
3,6,97.7625
4,6,94.1184
5,6,90.6046
6,6,119.073

0,7,97.5246
2,7,166.233
3,7,96.6287
4,7,93.9697
5,7,90.6046
6,7,117.067

0,8,98.3791
2,8,166.233
3,8,95.7382
4,8,93.0345
5,8,90.6046
6,8,115.78

--
0,0,178.611

0,1,159.382

0,2,94.5663
1,2,95.1591
2,2,92.0128
3,2,91.4059

0,3,103.385
1,3,100.259
2,3,91.9284
3,3,91.7161

0,4,102.787
1,4,103.57
2,4,92.3409
3,4,90.2221
4,4,91.8747

0,5,100.682
1,5,105.621
2,5,92.4878
3,5,91.5652
4,5,96.4261

0,6,95.9245
1,6,95.7968
2,6,92.1226
3,6,91.5408
4,6,96.4261

0,7,90.2102
1,7,92.4042
2,7,91.1631
3,7,91.672
4,7,102.51

0,8,91.1828
1,8,92.7618
2,8,90.6595
3,8,91.2434
4,8,102.51

--
0,0,95.2687
1,0,101.701

0,1,91.9093
1,1,92.9804
2,1,91.5623
3,1,90.812

0,2,92.4205
1,2,92.7622
2,2,90.0901
3,2,90.3243

0,3,91.5931
1,3,90.9022
2,3,90.1856
3,3,90.6244

0,4,92.0009
1,4,91.5584
2,4,90.1638
3,4,90.2461

0,5,91.8731
1,5,91.5369
2,5,90.2653
3,5,91.3699

0,6,91.6531
1,6,91.9976
2,6,90.1669
3,6,91.8526

0,7,91.4731
1,7,91.7619
2,7,90.0259
3,7,92.0398

--
0,0,90.1107
1,0,104.354
2,0,91.8287

0,1,90.3565
1,1,98.2477
2,1,90.0784
3,1,90.536

0,2,90.6503
1,2,90.1979
2,2,90.4607
3,2,90.4592

0,3,90.6954
1,3,90.2686
2,3,90.0136
3,3,91.3029

0,4,90.7485
1,4,90.8737
2,4,90.5556
3,4,90.8997

0,5,90.544
1,5,90.1398
2,5,90.7959
3,5,90.7101
4,5,90.302

0,6,90.56
1,6,93.7606
2,6,90.3783
3,6,90.8844
4,6,90.8868

0,7,90.5605
1,7,96.8075
2,7,90.5907
3,7,90.7413
4,7,91.6086

--
0,0,180
1,0,180

0,1,90.4492
1,1,161.051
2,1,90.981
3,1,114.482

0,2,90.2602
1,2,153.195
2,2,96.4582
3,2,123.503
4,2,133.581

0,3,90.327
1,3,150.157
2,3,96.4582
3,3,106.515
4,3,113.786

0,4,91.9557
1,4,150.157
2,4,96.4582
3,4,106.515
4,4,112.169

0,5,94.6253
1,5,150.157
2,5,96.4582
3,5,107.724
4,5,114.998
5,5,122.094

1,6,99.2333
2,6,104.017
3,6,108.992
4,6,113.611
5,6,122.094

1,7,99.5594
2,7,104.017
3,7,109.908
4,7,113.001
5,7,122.094

1,8,98.3517
2,8,104.017
3,8,108.052
4,8,111.754
5,8,122.094

--
0,0,180

0,1,174.413
1,1,132.372
2,1,111.779

0,2,108.001
1,2,122.236
2,2,104.514
3,2,121.554

0,3,94.7891
1,3,122.236
2,3,99.3858
3,3,116.89

0,4,90.972
