335,266,558,136,-1,-1,-1,-1,2
334,266,557,137,-1,-1,-1,-1,2
334,265,558,136,-1,-1,-1,-1,2
334,264,558,134,-1,-1,-1,-1,2
335,263,559,133,-1,-1,-1,-1,2
336,261,561,131,-1,-1,-1,-1,2
336,261,561,131,-1,-1,-1,-1,2
338,260,564,130,-1,-1,-1,-1,2
344,258,569,127,-1,-1,-1,-1,2
347,257,573,125,-1,-1,-1,-1,2
351,254,578,122,-1,-1,-1,-1,2
351,254,578,122,-1,-1,-1,-1,2
357,252,584,119,-1,-1,-1,-1,2
359,251,586,117,-1,-1,-1,-1,2
361,250,589,116,-1,-1,-1,-1,2
363,248,590,115,-1,-1,-1,-1,2
364,247,591,113,-1,-1,-1,-1,2
365,245,592,111,-1,-1,-1,-1,2
366,243,592,109,-1,-1,-1,-1,2
367,241,593,107,-1,-1,-1,-1,2
367,237,593,104,-1,-1,-1,-1,2
368,235,593,101,-1,-1,-1,-1,2
368,235,593,101,-1,-1,-1,-1,2
370,229,596,96,-1,-1,-1,-1,2
372,226,598,93,-1,-1,-1,-1,2
372,226,598,93,-1,-1,-1,-1,2
372,226,598,93,-1,-1,-1,-1,2
377,223,601,91,-1,-1,-1,-1,2
380,222,604,90,-1,-1,-1,-1,2
382,220,605,89,-1,-1,-1,-1,2
382,220,605,89,-1,-1,-1,-1,2
383,218,606,86,-1,-1,-1,-1,2
382,217,605,85,-1,-1,-1,-1,2
382,215,604,84,-1,-1,-1,-1,2
382,213,603,84,-1,-1,-1,-1,2
381,212,602,83,-1,-1,-1,-1,2
380,211,601,83,-1,-1,-1,-1,2
380,210,600,82,-1,-1,-1,-1,2
379,206,599,78,-1,-1,-1,-1,2
380,204,599,77,-1,-1,-1,-1,2
380,204,599,77,-1,-1,-1,-1,2
381,203,599,76,-1,-1,-1,-1,2
381,202,599,75,-1,-1,-1,-1,2
381,202,599,75,-1,-1,-1,-1,2
379,200,598,74,-1,-1,-1,-1,2
379,200,598,74,-1,-1,-1,-1,2
378,199,596,74,-1,-1,-1,-1,2
375,200,593,75,-1,-1,-1,-1,2
375,200,593,75,-1,-1,-1,-1,2
372,200,590,75,-1,-1,-1,-1,2
372,200,590,75,-1,-1,-1,-1,2
371,200,588,75,-1,-1,-1,-1,2
369,199,585,74,-1,-1,-1,-1,2
368,198,585,74,-1,-1,-1,-1,2
367,196,584,72,-1,-1,-1,-1,2
367,196,584,72,-1,-1,-1,-1,2
366,194,583,70,-1,-1,-1,-1,2
365,193,582,69,-1,-1,-1,-1,2
364,192,581,68,-1,-1,-1,-1,2
363,192,580,68,-1,-1,-1,-1,2
362,192,579,68,-1,-1,-1,-1,2
361,192,578,68,-1,-1,-1,-1,2
361,192,578,68,-1,-1,-1,-1,2
358,192,576,67,-1,-1,-1,-1,2
357,191,575,67,-1,-1,-1,-1,2
357,191,575,67,-1,-1,-1,-1,2
354,189,572,65,-1,-1,-1,-1,2
354,189,572,65,-1,-1,-1,-1,2
353,188,571,63,-1,-1,-1,-1,2
353,188,571,63,-1,-1,-1,-1,2
353,187,572,63,-1,-1,-1,-1,2
354,187,572,63,-1,-1,-1,-1,2
355,187,573,62,-1,-1,-1,-1,2
357,186,575,62,-1,-1,-1,-1,2
358,185,578,62,-1,-1,-1,-1,2
360,184,579,61,-1,-1,-1,-1,2
362,182,582,59,-1,-1,-1,-1,2
362,182,582,59,-1,-1,-1,-1,2
368,179,588,55,-1,-1,-1,-1,2
371,176,590,52,-1,-1,-1,-1,2
372,173,593,49,-1,-1,-1,-1,2
374,171,595,46,-1,-1,-1,-1,2
376,169,596,44,-1,-1,-1,-1,2
379,164,599,39,-1,-1,-1,-1,2
380,163,600,38,-1,-1,-1,-1,2
381,163,601,38,-1,-1,-1,-1,2
382,163,602,38,-1,-1,-1,-1,2
382,163,602,38,-1,-1,-1,-1,2
383,164,603,39,-1,-1,-1,-1,2
383,164,603,39,-1,-1,-1,-1,2
384,165,603,40,-1,-1,-1,-1,2
383,166,602,41,-1,-1,-1,-1,2
383,166,602,41,-1,-1,-1,-1,2
382,166,601,42,-1,-1,-1,-1,2
382,166,601,42,-1,-1,-1,-1,2
380,168,599,43,-1,-1,-1,-1,2
380,169,598,44,-1,-1,-1,-1,2
379,170,597,46,-1,-1,-1,-1,2
378,171,596,47,-1,-1,-1,-1,2
377,173,595,49,-1,-1,-1,-1,2
377,173,595,50,-1,-1,-1,-1,2
377,174,594,51,-1,-1,-1,-1,2
377,174,594,51,-1,-1,-1,-1,2
376,174,593,51,-1,-1,-1,-1,2
375,174,592,52,-1,-1,-1,-1,2
375,175,591,52,-1,-1,-1,-1,2
374,176,590,53,-1,-1,-1,-1,2
374,176,590,53,-1,-1,-1,-1,2
373,177,589,55,-1,-1,-1,-1,2
373,178,588,56,-1,-1,-1,-1,2
373,178,588,56,-1,-1,-1,-1,2
372,182,588,60,-1,-1,-1,-1,2
372,182,588,60,-1,-1,-1,-1,2
373,184,588,62,-1,-1,-1,-1,2
373,185,589,63,-1,-1,-1,-1,2
374,186,589,65,-1,-1,-1,-1,2
374,187,589,66,-1,-1,-1,-1,2
374,187,590,66,-1,-1,-1,-1,2
374,188,590,67,-1,-1,-1,-1,2
374,190,589,68,-1,-1,-1,-1,2
374,190,589,68,-1,-1,-1,-1,2
374,191,589,69,-1,-1,-1,-1,2
374,193,590,71,-1,-1,-1,-1,2
374,193,590,71,-1,-1,-1,-1,2
375,195,591,73,-1,-1,-1,-1,2
376,196,592,74,-1,-1,-1,-1,2
376,197,592,75,-1,-1,-1,-1,2
376,198,592,77,-1,-1,-1,-1,2
377,200,593,78,-1,-1,-1,-1,2
377,201,593,79,-1,-1,-1,-1,2
377,203,593,82,-1,-1,-1,-1,2
377,203,593,82,-1,-1,-1,-1,2
378,205,593,83,-1,-1,-1,-1,2
379,207,594,85,-1,-1,-1,-1,2
379,207,594,85,-1,-1,-1,-1,2
379,209,594,88,-1,-1,-1,-1,2
379,212,594,90,-1,-1,-1,-1,2
379,214,593,92,-1,-1,-1,-1,2
379,214,593,92,-1,-1,-1,-1,2
378,217,593,96,-1,-1,-1,-1,2
378,217,593,96,-1,-1,-1,-1,2
379,220,593,98,-1,-1,-1,-1,2
379,224,595,102,-1,-1,-1,-1,2
379,224,595,102,-1,-1,-1,-1,2
380,227,596,105,-1,-1,-1,-1,2
381,228,597,105,-1,-1,-1,-1,2
381,227,597,105,-1,-1,-1,-1,2
381,227,597,104,-1,-1,-1,-1,2
381,227,597,104,-1,-1,-1,-1,2
381,226,596,104,-1,-1,-1,-1,2
380,226,596,103,-1,-1,-1,-1,2
380,226,595,103,-1,-1,-1,-1,2
379,225,594,102,-1,-1,-1,-1,2
378,224,592,101,-1,-1,-1,-1,2
377,223,591,100,-1,-1,-1,-1,2
375,223,589,100,-1,-1,-1,-1,2
373,222,587,99,-1,-1,-1,-1,2
371,222,585,99,-1,-1,-1,-1,2
370,222,584,100,-1,-1,-1,-1,2
370,223,582,101,-1,-1,-1,-1,2
369,223,582,101,-1,-1,-1,-1,2
370,223,582,101,-1,-1,-1,-1,2
370,222,582,100,-1,-1,-1,-1,2
371,220,583,98,-1,-1,-1,-1,2
373,218,585,96,-1,-1,-1,-1,2
375,214,586,93,-1,-1,-1,-1,2
377,210,587,88,-1,-1,-1,-1,2
377,206,588,84,-1,-1,-1,-1,2
379,201,589,79,-1,-1,-1,-1,2
379,201,589,79,-1,-1,-1,-1,2
383,195,593,73,-1,-1,-1,-1,2
385,192,595,70,-1,-1,-1,-1,2
386,189,596,67,-1,-1,-1,-1,2
387,185,596,63,-1,-1,-1,-1,2
386,181,594,58,-1,-1,-1,-1,2
384,177,592,54,-1,-1,-1,-1,2
381,171,587,48,-1,-1,-1,-1,2
381,171,587,48,-1,-1,-1,-1,2
378,170,585,47,-1,-1,-1,-1,2
376,171,581,49,-1,-1,-1,-1,2
369,178,574,57,-1,-1,-1,-1,2
369,178,574,57,-1,-1,-1,-1,2
366,184,571,63,-1,-1,-1,-1,2
364,190,566,70,-1,-1,-1,-1,2
364,190,566,70,-1,-1,-1,-1,2
357,207,557,88,-1,-1,-1,-1,2
353,218,552,102,-1,-1,-1,-1,2
353,218,552,102,-1,-1,-1,-1,2
352,230,550,114,-1,-1,-1,-1,2
352,230,550,114,-1,-1,-1,-1,2
353,236,550,121,-1,-1,-1,-1,2
356,251,552,138,-1,-1,-1,-1,2
356,251,552,138,-1,-1,-1,-1,2
362,267,556,156,-1,-1,-1,-1,2
362,267,556,156,-1,-1,-1,-1,2
363,273,558,163,-1,-1,-1,-1,2
366,279,559,171,-1,-1,-1,-1,2
365,279,557,172,-1,-1,-1,-1,2
365,279,557,172,-1,-1,-1,-1,2
363,275,553,169,-1,-1,-1,-1,2
363,273,552,167,-1,-1,-1,-1,2
363,271,553,166,-1,-1,-1,-1,2
363,271,553,166,-1,-1,-1,-1,2
365,270,554,165,-1,-1,-1,-1,2
373,267,561,163,-1,-1,-1,-1,2
379,266,565,163,-1,-1,-1,-1,2
384,265,570,162,-1,-1,-1,-1,2
388,264,575,162,-1,-1,-1,-1,2
394,264,579,162,-1,-1,-1,-1,2
397,264,582,162,-1,-1,-1,-1,2
400,264,585,162,-1,-1,-1,-1,2
403,264,588,162,-1,-1,-1,-1,2
404,264,589,162,-1,-1,-1,-1,2
404,263,590,161,-1,-1,-1,-1,2
403,261,589,160,-1,-1,-1,-1,2
401,259,587,160,-1,-1,-1,-1,2
398,258,585,159,-1,-1,-1,-1,2
394,258,581,160,-1,-1,-1,-1,2
390,259,578,160,-1,-1,-1,-1,2
384,264,572,167,-1,-1,-1,-1,2
384,264,572,167,-1,-1,-1,-1,2
382,269,571,170,-1,-1,-1,-1,2
381,271,571,173,-1,-1,-1,-1,2
381,271,571,174,-1,-1,-1,-1,2
379,267,570,170,-1,-1,-1,-1,2
379,267,570,170,-1,-1,-1,-1,2
379,264,570,166,-1,-1,-1,-1,2
381,260,572,161,-1,-1,-1,-1,2
381,260,572,161,-1,-1,-1,-1,2
381,260,572,161,-1,-1,-1,-1,2
381,260,572,161,-1,-1,-1,-1,2
388,260,581,160,-1,-1,-1,-1,2
388,260,581,160,-1,-1,-1,-1,2
391,262,585,163,-1,-1,-1,-1,2
394,263,588,164,-1,-1,-1,-1,2
398,264,591,165,-1,-1,-1,-1,2
398,264,591,165,-1,-1,-1,-1,2
398,264,591,165,-1,-1,-1,-1,2
407,266,603,167,-1,-1,-1,-1,2
407,266,603,167,-1,-1,-1,-1,2
414,272,610,173,-1,-1,-1,-1,2
416,277,612,179,-1,-1,-1,-1,2
417,284,614,186,-1,-1,-1,-1,2
417,284,614,186,-1,-1,-1,-1,2
419,300,615,202,-1,-1,-1,-1,2
418,309,615,212,-1,-1,-1,-1,2
417,316,614,220,-1,-1,-1,-1,2
417,316,614,220,-1,-1,-1,-1,2
415,323,613,227,-1,-1,-1,-1,2
415,330,610,234,-1,-1,-1,-1,2
414,330,610,236,-1,-1,-1,-1,2
414,330,610,236,-1,-1,-1,-1,2
415,330,611,235,-1,-1,-1,-1,2
415,330,611,235,-1,-1,-1,-1,2
418,329,613,234,-1,-1,-1,-1,2
432,321,627,224,-1,-1,-1,-1,2
438,316,633,221,-1,-1,-1,-1,2
438,316,633,221,-1,-1,-1,-1,2
446,315,641,217,-1,-1,-1,-1,2
457,317,653,219,-1,-1,-1,-1,2
457,317,653,219,-1,-1,-1,-1,2
468,322,665,223,-1,-1,-1,-1,2
474,323,669,224,-1,-1,-1,-1,2
477,323,675,223,-1,-1,-1,-1,2
482,323,679,223,-1,-1,-1,-1,2
486,323,684,222,-1,-1,-1,-1,2
490,322,688,221,-1,-1,-1,-1,2
491,322,691,221,-1,-1,-1,-1,2
491,322,691,221,-1,-1,-1,-1,2
492,322,692,221,-1,-1,-1,-1,2
491,322,691,221,-1,-1,-1,-1,2
491,322,691,221,-1,-1,-1,-1,2
491,322,691,221,-1,-1,-1,-1,2
482,327,683,224,-1,-1,-1,-1,2
477,331,679,228,-1,-1,-1,-1,2
475,331,678,227,-1,-1,-1,-1,2
475,331,678,227,-1,-1,-1,-1,2
473,328,678,224,-1,-1,-1,-1,2
472,326,678,220,-1,-1,-1,-1,2
472,326,678,220,-1,-1,-1,-1,2
471,321,677,216,-1,-1,-1,-1,2
470,319,678,213,-1,-1,-1,-1,2
465,313,675,206,-1,-1,-1,-1,2
462,311,672,202,-1,-1,-1,-1,2
456,307,668,198,-1,-1,-1,-1,2
452,305,664,195,-1,-1,-1,-1,2
447,307,661,194,-1,-1,-1,-1,2
447,307,661,194,-1,-1,-1,-1,2
447,309,661,197,-1,-1,-1,-1,2
449,316,665,201,-1,-1,-1,-1,2
451,319,668,204,-1,-1,-1,-1,2
451,319,668,204,-1,-1,-1,-1,2
454,324,673,208,-1,-1,-1,-1,2
454,326,673,209,-1,-1,-1,-1,2
452,328,672,211,-1,-1,-1,-1,2
452,328,672,211,-1,-1,-1,-1,2
447,332,667,215,-1,-1,-1,-1,2
447,332,667,215,-1,-1,-1,-1,2
443,334,663,217,-1,-1,-1,-1,2
437,340,657,223,-1,-1,-1,-1,2
437,340,657,223,-1,-1,-1,-1,2
436,344,655,226,-1,-1,-1,-1,2
436,344,655,226,-1,-1,-1,-1,2
434,349,653,231,-1,-1,-1,-1,2
433,355,651,237,-1,-1,-1,-1,2
433,361,650,243,-1,-1,-1,-1,2
434,381,651,263,-1,-1,-1,-1,2
435,388,653,270,-1,-1,-1,-1,2
435,388,653,270,-1,-1,-1,-1,2
435,388,653,270,-1,-1,-1,-1,2
435,388,653,270,-1,-1,-1,-1,2
435,393,654,275,-1,-1,-1,-1,2
435,393,654,275,-1,-1,-1,-1,2
428,407,647,289,-1,-1,-1,-1,2
420,414,638,296,-1,-1,-1,-1,2
420,414,638,296,-1,-1,-1,-1,2
420,414,638,296,-1,-1,-1,-1,2
415,421,633,304,-1,-1,-1,-1,2
415,421,633,304,-1,-1,-1,-1,2
413,430,629,313,-1,-1,-1,-1,2
413,430,629,313,-1,-1,-1,-1,2
411,439,627,321,-1,-1,-1,-1,2
412,447,628,329,-1,-1,-1,-1,2
413,449,629,332,-1,-1,-1,-1,2
415,453,630,335,-1,-1,-1,-1,2
415,453,630,335,-1,-1,-1,-1,2
415,453,630,335,-1,-1,-1,-1,2
415,453,630,335,-1,-1,-1,-1,2
415,454,630,336,-1,-1,-1,-1,2
415,454,630,336,-1,-1,-1,-1,2
411,457,626,339,-1,-1,-1,-1,2
409,460,624,341,-1,-1,-1,-1,2
407,463,622,343,-1,-1,-1,-1,2
406,465,620,345,-1,-1,-1,-1,2
406,465,620,345,-1,-1,-1,-1,2
401,472,616,352,-1,-1,-1,-1,2
400,479,615,359,-1,-1,-1,-1,2
400,479,615,359,-1,-1,-1,-1,2
400,479,615,359,-1,-1,-1,-1,2
400,479,615,359,-1,-1,-1,-1,2
399,476,613,356,-1,-1,-1,-1,2
399,476,613,356,-1,-1,-1,-1,2
399,476,613,356,-1,-1,-1,-1,2
390,471,602,350,-1,-1,-1,-1,2
390,471,602,350,-1,-1,-1,-1,2
382,472,594,351,-1,-1,-1,-1,2
382,472,594,351,-1,-1,-1,-1,2
381,473,592,352,-1,-1,-1,-1,2
381,473,592,352,-1,-1,-1,-1,2
377,470,588,348,-1,-1,-1,-1,2
377,470,588,348,-1,-1,-1,-1,2
375,457,586,336,-1,-1,-1,-1,2
375,456,584,333,-1,-1,-1,-1,2
375,456,584,333,-1,-1,-1,-1,2
375,456,584,333,-1,-1,-1,-1,2
375,456,585,334,-1,-1,-1,-1,2
378,458,587,335,-1,-1,-1,-1,2
382,458,590,335,-1,-1,-1,-1,2
382,458,590,335,-1,-1,-1,-1,2
382,458,590,335,-1,-1,-1,-1,2
388,455,596,332,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
388,450,596,327,-1,-1,-1,-1,2
385,450,594,325,-1,-1,-1,-1,2
385,450,594,325,-1,-1,-1,-1,2
376,452,584,325,-1,-1,-1,-1,2
376,452,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
376,454,584,325,-1,-1,-1,-1,2
390,447,598,311,-1,-1,-1,-1,2
390,447,598,311,-1,-1,-1,-1,2
390,447,598,311,-1,-1,-1,-1,2
390,447,598,311,-1,-1,-1,-1,2
396,449,604,312,-1,-1,-1,-1,2
396,449,604,312,-1,-1,-1,-1,2
413,453,621,313,-1,-1,-1,-1,2
414,453,623,312,-1,-1,-1,-1,2
416,453,624,312,-1,-1,-1,-1,2
417,454,625,312,-1,-1,-1,-1,2
419,455,626,312,-1,-1,-1,-1,2
419,456,627,312,-1,-1,-1,-1,2
420,456,628,312,-1,-1,-1,-1,2
420,456,628,312,-1,-1,-1,-1,2
421,455,628,311,-1,-1,-1,-1,2
421,453,628,308,-1,-1,-1,-1,2
421,453,628,308,-1,-1,-1,-1,2
421,453,628,308,-1,-1,-1,-1,2
421,452,628,305,-1,-1,-1,-1,2
422,451,628,304,-1,-1,-1,-1,2
423,450,628,304,-1,-1,-1,-1,2
423,450,628,304,-1,-1,-1,-1,2
420,452,625,305,-1,-1,-1,-1,2
420,452,625,305,-1,-1,-1,-1,2
420,452,625,305,-1,-1,-1,-1,2
418,453,623,305,-1,-1,-1,-1,2
418,453,623,305,-1,-1,-1,-1,2
418,453,623,305,-1,-1,-1,-1,2
419,453,623,305,-1,-1,-1,-1,2
419,453,623,305,-1,-1,-1,-1,2
422,457,627,309,-1,-1,-1,-1,2
426,459,630,310,-1,-1,-1,-1,2
427,460,632,311,-1,-1,-1,-1,2
427,460,632,311,-1,-1,-1,-1,2
427,461,632,312,-1,-1,-1,-1,2
427,461,632,312,-1,-1,-1,-1,2
426,463,632,313,-1,-1,-1,-1,2
421,470,626,320,-1,-1,-1,-1,2
421,470,626,320,-1,-1,-1,-1,2
418,474,624,323,-1,-1,-1,-1,2
418,474,624,323,-1,-1,-1,-1,2
419,475,624,323,-1,-1,-1,-1,2
419,475,624,323,-1,-1,-1,-1,2
421,473,626,320,-1,-1,-1,-1,2
421,473,626,320,-1,-1,-1,-1,2
423,472,629,319,-1,-1,-1,-1,2
424,472,630,319,-1,-1,-1,-1,2
425,473,630,319,-1,-1,-1,-1,2
425,473,631,319,-1,-1,-1,-1,2
426,473,632,318,-1,-1,-1,-1,2
427,473,632,318,-1,-1,-1,-1,2
427,471,633,316,-1,-1,-1,-1,2
427,469,633,314,-1,-1,-1,-1,2
427,468,633,313,-1,-1,-1,-1,2
427,468,632,311,-1,-1,-1,-1,2
426,467,631,309,-1,-1,-1,-1,2
425,466,631,308,-1,-1,-1,-1,2
425,466,631,307,-1,-1,-1,-1,2
421,466,629,306,-1,-1,-1,-1,2
420,467,628,307,-1,-1,-1,-1,2
420,467,628,307,-1,-1,-1,-1,2
419,468,626,308,-1,-1,-1,-1,2
418,470,625,310,-1,-1,-1,-1,2
416,472,624,311,-1,-1,-1,-1,2
413,474,623,312,-1,-1,-1,-1,2
411,476,621,313,-1,-1,-1,-1,2
411,477,619,314,-1,-1,-1,-1,2
410,482,620,318,-1,-1,-1,-1,2
410,482,620,318,-1,-1,-1,-1,2
411,484,622,319,-1,-1,-1,-1,2
413,488,625,321,-1,-1,-1,-1,2
413,488,625,321,-1,-1,-1,-1,2
413,491,626,323,-1,-1,-1,-1,2
413,492,627,326,-1,-1,-1,-1,2
413,494,626,327,-1,-1,-1,-1,2
408,497,623,327,-1,-1,-1,-1,2
408,497,623,327,-1,-1,-1,-1,2
405,497,621,327,-1,-1,-1,-1,2
400,497,617,326,-1,-1,-1,-1,2
400,497,617,326,-1,-1,-1,-1,2
397,498,615,326,-1,-1,-1,-1,2
392,500,612,326,-1,-1,-1,-1,2
392,500,612,326,-1,-1,-1,-1,2
388,505,609,328,-1,-1,-1,-1,2
386,507,609,329,-1,-1,-1,-1,2
385,510,609,332,-1,-1,-1,-1,2
385,514,609,334,-1,-1,-1,-1,2
383,515,609,335,-1,-1,-1,-1,2
382,517,609,335,-1,-1,-1,-1,2
380,517,608,335,-1,-1,-1,-1,2
380,517,608,335,-1,-1,-1,-1,2
375,519,606,334,-1,-1,-1,-1,2
374,521,606,334,-1,-1,-1,-1,2
374,521,606,334,-1,-1,-1,-1,2
373,525,608,335,-1,-1,-1,-1,2
373,525,608,335,-1,-1,-1,-1,2
373,528,609,336,-1,-1,-1,-1,2
372,536,612,340,-1,-1,-1,-1,2
372,536,612,340,-1,-1,-1,-1,2
372,540,613,343,-1,-1,-1,-1,2
371,545,614,346,-1,-1,-1,-1,2
371,545,614,346,-1,-1,-1,-1,2
364,555,612,351,-1,-1,-1,-1,2
364,555,612,351,-1,-1,-1,-1,2
360,556,610,353,-1,-1,-1,-1,2
353,563,606,356,-1,-1,-1,-1,2
353,563,606,356,-1,-1,-1,-1,2
350,565,604,357,-1,-1,-1,-1,2
344,571,602,361,-1,-1,-1,-1,2
342,574,601,363,-1,-1,-1,-1,2
341,578,602,365,-1,-1,-1,-1,2
341,578,602,365,-1,-1,-1,-1,2
341,581,602,367,-1,-1,-1,-1,2
339,586,604,368,-1,-1,-1,-1,2
339,586,604,368,-1,-1,-1,-1,2
336,589,605,368,-1,-1,-1,-1,2
335,590,605,368,-1,-1,-1,-1,2
334,593,605,369,-1,-1,-1,-1,2
334,596,607,370,-1,-1,-1,-1,2
334,596,607,370,-1,-1,-1,-1,2
338,602,613,374,-1,-1,-1,-1,2
341,605,617,375,-1,-1,-1,-1,2
344,606,622,374,-1,-1,-1,-1,2
347,606,626,373,-1,-1,-1,-1,2
348,605,630,370,-1,-1,-1,-1,2
349,604,632,367,-1,-1,-1,-1,2
350,602,634,365,-1,-1,-1,-1,2
350,602,636,362,-1,-1,-1,-1,2
350,602,637,361,-1,-1,-1,-1,2
350,603,639,359,-1,-1,-1,-1,2
351,604,641,358,-1,-1,-1,-1,2
352,605,643,357,-1,-1,-1,-1,2
353,605,646,355,-1,-1,-1,-1,2
354,606,651,352,-1,-1,-1,-1,2
354,606,653,351,-1,-1,-1,-1,2
354,606,653,351,-1,-1,-1,-1,2
353,607,655,348,-1,-1,-1,-1,2
351,608,655,348,-1,-1,-1,-1,2
348,610,655,347,-1,-1,-1,-1,2
343,615,-1,-1,-1,-1,-1,-1,2
340,619,-1,-1,-1,-1,-1,-1,2
340,619,-1,-1,-1,-1,-1,-1,2
338,621,-1,-1,-1,-1,-1,-1,2
333,628,-1,-1,-1,-1,-1,-1,2
330,632,-1,-1,-1,-1,-1,-1,2
330,632,-1,-1,-1,-1,-1,-1,2
328,635,-1,-1,-1,-1,-1,-1,2
321,644,-1,-1,-1,-1,-1,-1,2
316,649,-1,-1,-1,-1,-1,-1,2
316,649,-1,-1,-1,-1,-1,-1,2
306,659,-1,-1,-1,-1,-1,-1,2
300,664,-1,-1,-1,-1,-1,-1,2
294,668,-1,-1,-1,-1,-1,-1,2
289,671,-1,-1,-1,-1,-1,-1,2
282,675,-1,-1,-1,-1,-1,-1,2
